date,ETF,Sector,Close,Volume,return_5d,return_20d
2024-11-18,XLRE.US,Real Estate,43.36,3812011,0.030442804428044257,-0.021678966789667853
2024-11-19,XLRE.US,Real Estate,43.54,3693070,0.031235645383555388,-0.06384933394579695
2024-11-20,XLRE.US,Real Estate,43.47,3198672,0.0400276052449966,-0.07844490453186093
2024-11-21,XLRE.US,Real Estate,43.76,3070245,0.02833638025594154,-0.06787020109689212
2024-11-22,XLRE.US,Real Estate,44.09,3333922,0.0052166024041733206,-0.0805171240644138
2024-11-25,XLRE.US,Real Estate,44.68,4626025,-0.013876454789614967,-0.08661593554162927
2024-11-26,XLRE.US,Real Estate,44.9,3183755,-0.021380846325167013,-0.08975501113585749
2024-11-27,XLRE.US,Real Estate,45.21,3531539,-0.030524220305242267,-0.1032957310329573
2024-11-29,XLRE.US,Real Estate,45.0,3737545,-0.02733333333333321,-0.10333333333333328
2024-12-02,XLRE.US,Real Estate,44.32,4837608,-0.010379061371841192,-0.08235559566786999
2024-12-03,XLRE.US,Real Estate,44.06,4164874,-0.020653654108034547,-0.08556513844757152
2024-12-04,XLRE.US,Real Estate,43.94,3315789,-0.020482476103777847,-0.07055075102412367
2024-12-05,XLRE.US,Real Estate,43.83,2971681,-0.01870864704540265,-0.08099475245265797
2024-12-06,XLRE.US,Real Estate,43.77,3624679,-0.02147589673292216,-0.0865889878912498
2024-12-09,XLRE.US,Real Estate,43.86,5211017,-0.028499772001823964,-0.08458732330141361
2024-12-10,XLRE.US,Real Estate,43.15,4090583,-0.01691772885283882,-0.09200463499420619
2024-12-11,XLRE.US,Real Estate,43.04,4988955,-0.05297397769516732,-0.0780669144981413
2024-12-12,XLRE.US,Real Estate,43.01,3418107,-0.06858870030225517,-0.06951871657753994
2024-12-13,XLRE.US,Real Estate,42.83,3833363,-0.04763016577165535,-0.061639038057436424
2024-12-16,XLRE.US,Real Estate,42.61,3642957,-0.04858014550574985,-0.03567237737620266
2024-12-17,XLRE.US,Real Estate,42.42,5319122,-0.037953795379537913,-0.03158887317303172
2024-12-18,XLRE.US,Real Estate,40.76,9802601,0.0026987242394505007,0.026251226692836083
2024-12-19,XLRE.US,Real Estate,40.06,8386861,0.011982026959560521,0.0259610584123815
2024-12-20,XLRE.US,Real Estate,40.79,9792575,-0.01078695758764392,0.015690120127482166
2024-12-23,XLRE.US,Real Estate,40.54,6917309,0.003206709422792331,0.024913665515540195
2024-12-24,XLRE.US,Real Estate,40.81,2812129,-0.01274197500612606,0.028179367802009248
2024-12-26,XLRE.US,Real Estate,40.87,4044817,-0.0007340347443111073,0.014191338390017183
2024-12-27,XLRE.US,Real Estate,40.54,4589111,-0.006413418845584551,0.010606808090774633
2024-12-30,XLRE.US,Real Estate,40.35,4493628,-0.009169764560099214,0.028748451053283608
2024-12-31,XLRE.US,Real Estate,40.67,7590697,-0.012785837226456875,0.018441111384312814
2025-01-02,XLRE.US,Real Estate,40.29,9786451,-0.027550260610573307,0.02630925788036742
2025-01-03,XLRE.US,Real Estate,40.84,5128577,-0.028403525954946218,0.012487757100881458
2025-01-06,XLRE.US,Real Estate,40.28,5980423,-0.006454816285997977,0.04270109235352537
2025-01-07,XLRE.US,Real Estate,39.98,8867779,0.005252626313156705,0.053526763381690934
2025-01-08,XLRE.US,Real Estate,40.15,6312798,0.02341220423412227,0.04533001245330004
2025-01-10,XLRE.US,Real Estate,39.18,8343224,0.04849412965798883,0.07274119448698313
2025-01-13,XLRE.US,Real Estate,39.68,5769421,0.0541834677419355,0.06502016129032251
2025-01-14,XLRE.US,Real Estate,40.02,5022132,0.026986506746626615,0.04697651174412787
2025-01-15,XLRE.US,Real Estate,40.19,6511074,0.03085344613087848,0.05075889524757393
2025-01-16,XLRE.US,Real Estate,41.09,5600941,0.01119493794110471,0.02360671696276473
2025-01-17,XLRE.US,Real Estate,41.08,4913492,0.02142161635832518,0.027507302823758684
2025-01-21,XLRE.US,Real Estate,41.83,6105680,-0.009084389194358056,0.010996892182643991
2025-01-22,XLRE.US,Real Estate,41.1,5837092,-0.003163017031630244,0.03600973236009719
2025-01-23,XLRE.US,Real Estate,41.43,3916238,0.0019309678976586753,0.019309678976586975
2025-01-24,XLRE.US,Real Estate,41.55,4038944,-0.0031287605294824106,0.02093862815884484
2025-01-27,XLRE.US,Real Estate,41.96,11135842,-0.014537654909437592,0.021687321258341274
2025-01-28,XLRE.US,Real Estate,41.45,4366324,-0.0024125452352231624,0.029191797346200143
2025-01-29,XLRE.US,Real Estate,40.97,3945741,0.025140346595069696,0.0458872345618746
2025-01-30,XLRE.US,Real Estate,41.51,4481505,0.014695254155625115,0.039508552156106935
2025-01-31,XLRE.US,Real Estate,41.42,4730339,0.013278609367455285,
2025-02-03,XLRE.US,Real Estate,41.35,7439614,0.016444981862152375,
2025-02-04,XLRE.US,Real Estate,41.35,4559328,0.02200725513905666,
2025-02-05,XLRE.US,Real Estate,42.0,4357234,-0.0023809523809523725,
2025-02-06,XLRE.US,Real Estate,42.12,3680994,0.0026115859449191703,
2025-02-07,XLRE.US,Real Estate,41.97,5337374,0.002144388849178114,
2025-02-10,XLRE.US,Real Estate,42.03,3907698,0.004282655246252709,
2025-02-11,XLRE.US,Real Estate,42.26,3276329,0.0007098911500236227,
2025-02-12,XLRE.US,Real Estate,41.9,6834399,0.016229116945107425,
2025-02-13,XLRE.US,Real Estate,42.23,7069078,0.0,
2025-02-14,XLRE.US,Real Estate,42.06,4528108,0.008559201141226769,
2025-02-18,XLRE.US,Real Estate,42.21,5622232,0.01563610518834402,
2025-02-19,XLRE.US,Real Estate,42.29,4405686,0.008749113265547281,
2025-02-20,XLRE.US,Real Estate,42.58,3947349,0.006341005166744962,
2025-02-21,XLRE.US,Real Estate,42.23,5072118,0.021785460573052307,
2025-02-24,XLRE.US,Real Estate,42.42,4435227,,
2025-02-25,XLRE.US,Real Estate,42.87,5698159,,
2025-02-26,XLRE.US,Real Estate,42.66,5472169,,
2025-02-27,XLRE.US,Real Estate,42.85,4040663,,
2025-02-28,XLRE.US,Real Estate,43.15,5771512,,
2024-01-02,XLK.US,Technology,92.5058,23854491,0.008532437966052075,0.05462684501944759
2024-01-03,XLK.US,Technology,91.5632,18428782,0.02760606881367189,0.07891379943033883
2024-01-04,XLK.US,Technology,90.8912,12286461,0.04046596370165645,0.09812281056912009
2024-01-05,XLK.US,Technology,90.8668,16565115,0.04410741877121249,0.10091914758745779
2024-01-08,XLK.US,Technology,93.1478,16650359,0.021079402841505557,0.06903329976660744
2024-01-09,XLK.US,Technology,93.2951,10773463,0.014448775980732131,0.08146086986347623
2024-01-10,XLK.US,Technology,94.0909,9913863,0.026269277900413224,0.07568319571818316
2024-01-11,XLK.US,Technology,94.5692,13471537,0.044619178337133025,0.08464489495522853
2024-01-12,XLK.US,Technology,94.8747,8950586,0.04582781289426996,0.07293092889885289
2024-01-16,XLK.US,Technology,95.1113,11930153,0.047436003923823966,0.05210421895190165
2024-01-17,XLK.US,Technology,94.6431,14294133,0.0598553935786128,0.06836103213018174
2024-01-18,XLK.US,Technology,96.5626,19167029,0.043136783806566825,0.044928367711722705
2024-01-19,XLK.US,Technology,98.7888,18573758,0.007888546070000002,0.011982127528626707
2024-01-22,XLK.US,Technology,99.2226,15165382,0.012692672838647612,-0.002691927040815334
2024-01-23,XLK.US,Technology,99.623,13437907,0.00029611635867210495,-0.01293376027624138
2024-01-24,XLK.US,Technology,100.308,17882890,-0.027404593850939185,0.012401802448458676
2024-01-25,XLK.US,Technology,100.728,17295549,-0.019251846557064578,0.005827575252164374
2024-01-26,XLK.US,Technology,99.5681,10691693,0.002426479966977535,0.018539070244385503
2024-01-29,XLK.US,Technology,100.482,7739860,-0.004428653888258527,0.010151071833761183
2024-01-30,XLK.US,Technology,99.6525,12412303,-0.000746594415594215,0.01377286069090089
2024-01-31,XLK.US,Technology,97.5591,16509075,0.03419363237258222,0.047047379485870566
2024-02-01,XLK.US,Technology,98.7888,14491214,0.024529096415788043,0.052892635602416416
2024-02-02,XLK.US,Technology,99.8097,13041498,0.027695704926474995,0.04212316037419206
2024-02-05,XLK.US,Technology,100.037,10218888,0.017563501504443302,0.014204744244629364
2024-02-06,XLK.US,Technology,99.5781,12843497,0.004909714083719097,0.02696275586700292
2024-02-07,XLK.US,Technology,100.895,11515060,0.0021606620744338834,0.02955547846771389
2024-02-08,XLK.US,Technology,101.212,10078753,-0.0030727581709679708,0.01106588151602561
2024-02-09,XLK.US,Technology,102.574,11764657,-0.02536217754986647,-0.005108507029071729
2024-02-12,XLK.US,Technology,101.794,10894363,-0.027884747627561546,0.02307601626814937
2024-02-13,XLK.US,Technology,100.067,19714737,-0.017313400021985115,0.02949024153816948
2024-02-14,XLK.US,Technology,101.113,11946440,0.004341677133504085,0.019038105881538536
2024-02-15,XLK.US,Technology,100.901,10938087,0.004103031684522529,0.005758119344704271
2024-02-16,XLK.US,Technology,99.9725,11235974,0.014418965215434287,0.02009052489434593
2024-02-20,XLK.US,Technology,98.9555,17676577,0.02573378943060267,0.03593029189888375
2024-02-21,XLK.US,Technology,98.3345,16175909,0.027360692330768988,0.05412647646553337
2024-02-22,XLK.US,Technology,101.552,18795180,0.00587876161966272,0.02147668189695917
2024-02-23,XLK.US,Technology,101.315,12485686,0.026639688101465664,0.024201747026600273
2024-02-26,XLK.US,Technology,101.414,18488392,0.025637485948685423,0.016427712150196117
2024-02-27,XLK.US,Technology,101.502,10115495,-0.0004334889952907206,0.011349530058521129
2024-02-28,XLK.US,Technology,101.025,8438395,0.012254392477109688,0.021311556545409394
2024-02-29,XLK.US,Technology,102.149,12144066,0.016916465163633543,0.007900224182321836
2024-03-01,XLK.US,Technology,104.014,13309131,-0.0161709000711443,-0.007412463706808703
2024-03-04,XLK.US,Technology,104.014,20712144,-0.018882073567019764,-0.016968869575249457
2024-03-05,XLK.US,Technology,101.458,18279690,0.026464152654300355,0.010477241814346838
2024-03-06,XLK.US,Technology,102.263,14490910,0.007382924420367143,-0.01333815749586853
2024-03-07,XLK.US,Technology,103.877,12279892,-0.008076860132656849,-0.01753997516293293
2024-03-08,XLK.US,Technology,102.332,15107814,-0.008306297150451392,-0.003859985146386191
2024-03-11,XLK.US,Technology,102.05,15853755,-0.0006761391474767731,0.003929446349828503
2024-03-12,XLK.US,Technology,104.143,17611022,-0.015670760396762184,-0.028288027039743424
2024-03-13,XLK.US,Technology,103.018,12983685,0.006202799510764967,0.0019414082975790503
2024-03-14,XLK.US,Technology,103.038,16233541,0.006745084337817175,-0.014470389565014896
2024-03-15,XLK.US,Technology,101.482,19891039,0.02251630831083351,-0.01835300841528542
2024-03-18,XLK.US,Technology,101.981,14338935,0.010776517194379442,-0.02200115707827921
2024-03-19,XLK.US,Technology,102.511,13543643,0.001394972246880899,-0.04108339592824184
2024-03-20,XLK.US,Technology,103.657,13510403,-0.004621009676143428,-0.06251193841226355
2024-03-21,XLK.US,Technology,103.733,12453047,-0.007490383966529457,-0.08245495647479595
2024-03-22,XLK.US,Technology,103.767,11638749,-0.0050497749766303945,-0.0746094615821985
2024-03-25,XLK.US,Technology,103.08,8878414,-0.00806169965075676,-0.054629414047341784
2024-03-26,XLK.US,Technology,102.654,8636152,-0.001295614393983624,-0.0463732538430065
2024-03-27,XLK.US,Technology,103.178,12638166,-0.022088042024462573,-0.05326813855666901
2024-03-28,XLK.US,Technology,102.956,8955721,-0.008751311239752813,-0.04052410738567935
2024-04-01,XLK.US,Technology,103.243,11788276,-0.012649768023013652,-0.03907189833693314
2024-04-02,XLK.US,Technology,102.249,11549156,0.0019755694432219695,-0.05110661228960678
2024-04-03,XLK.US,Technology,102.521,10792170,-0.012914427288067798,-0.06331385764867681
2024-04-04,XLK.US,Technology,100.899,16653300,0.022983379419023064,-0.03453552562463458
2024-04-05,XLK.US,Technology,102.055,12955485,-0.0049777080985743405,-0.018881975405418694
2024-04-08,XLK.US,Technology,101.937,8219207,-0.02273463021277844,-0.006209717766855971
2024-04-09,XLK.US,Technology,102.451,9508830,-0.026487784404251702,-0.014426408722218342
2024-04-10,XLK.US,Technology,101.197,13995231,-0.028632271707659362,0.0006324298151130225
2024-04-11,XLK.US,Technology,103.218,10684594,-0.0585246759286171,-0.019250518320448107
2024-04-12,XLK.US,Technology,101.547,16372207,-0.062702984824761,0.0005908594050045846
2024-04-15,XLK.US,Technology,99.6195,17385944,-0.036082293125341836,0.024749170594110526
2024-04-16,XLK.US,Technology,99.7373,15084837,-0.022945277243318185,0.0326126734932668
2024-04-17,XLK.US,Technology,98.2995,13240306,-0.0041292173408815636,0.07129741249955512
2024-04-18,XLK.US,Technology,97.1772,15455741,0.0051936050843202075,0.07991380694236927
2024-04-19,XLK.US,Technology,95.1797,22126804,0.0378662677020416,0.10014005087219235
2024-04-22,XLK.US,Technology,96.025,13445696,0.03315907315803179,0.1032647747982296
2024-04-23,XLK.US,Technology,97.4488,12290814,-0.004365369301623123,0.08893080263687181
2024-04-24,XLK.US,Technology,97.8936,9265078,-0.019036995268332246,0.08639379898175159
2024-04-25,XLK.US,Technology,97.6819,11700476,-0.002738480721607539,0.07990323693539936
2024-04-26,XLK.US,Technology,98.7838,10219894,0.01360749434623898,0.07686685468669952
2024-04-29,XLK.US,Technology,99.2091,7580687,0.02111600649537193,0.07677622314888444
2024-04-30,XLK.US,Technology,97.0234,15100041,0.040707705563812535,0.09405566079935368
2024-05-01,XLK.US,Technology,96.03,20687849,0.054472560658127556,0.08015203582213903
2024-05-02,XLK.US,Technology,97.4144,13492777,0.039179012548452796,0.06648503711976872
2024-05-03,XLK.US,Technology,100.128,13469012,0.014771093000958802,0.040188558644934425
2024-05-06,XLK.US,Technology,101.304,8112800,0.007709468530364028,0.03026533996683245
2024-05-07,XLK.US,Technology,100.973,10135794,0.01997563705148897,0.05659928891881982
2024-05-08,XLK.US,Technology,101.261,7258130,0.039966028382101726,0.050068634518719124
2024-05-09,XLK.US,Technology,101.231,9699519,0.03666860941806371,0.05282966680167145
2024-05-10,XLK.US,Technology,101.607,8854276,0.030549076343165282,0.051610617378723855
2024-05-13,XLK.US,Technology,102.085,6657373,0.03777244453151796,0.06615075672233917
2024-05-14,XLK.US,Technology,102.99,9937694,0.03034275172346823,0.0801631226332653
2024-05-15,XLK.US,Technology,105.308,14472521,0.009904280776389163,0.06474341930337668
2024-05-16,XLK.US,Technology,104.943,12204707,0.00518376642558338,0.07243932420456822
2024-05-17,XLK.US,Technology,104.711,7703263,0.015910458309060127,0.09110790652366996
2024-05-20,XLK.US,Technology,105.941,6349163,0.008353706308228181,0.07979913347995571
2024-05-21,XLK.US,Technology,106.115,6210811,0.0003204071054987434,0.06590962634877262
2024-05-22,XLK.US,Technology,106.351,11917867,-0.024673016708822604,0.06169194459854643
2024-05-23,XLK.US,Technology,105.487,9508098,-0.015129826424108983,0.04414762008588746
2024-05-24,XLK.US,Technology,106.377,5974060,-0.02091617548906244,0.054400857328182006
2024-05-28,XLK.US,Technology,106.826,8887061,-0.02299065770505293,0.04877089847040983
2024-05-29,XLK.US,Technology,106.149,8667220,0.005077768043033837,0.055968497112549365
2024-05-30,XLK.US,Technology,103.727,10579502,0.025104360484733856,0.08004666094652313
2024-05-31,XLK.US,Technology,103.891,12219379,0.025873271024438926,0.08649449904226536
2024-06-03,XLK.US,Technology,104.152,9738335,0.02591404869805669,0.0891965588754895
2024-06-04,XLK.US,Technology,104.37,6478692,0.04280923637060452,0.10158091405576308
2024-06-05,XLK.US,Technology,106.688,8889525,0.042722705458908106,0.08093693761247733
2024-06-06,XLK.US,Technology,106.331,7138505,0.054499628518494214,0.09197693993285116
2024-06-07,XLK.US,Technology,106.579,6471909,0.05597725630752781,0.08854464763227288
2024-06-10,XLK.US,Technology,106.851,6812534,0.06925531815331643,0.1015339117088283
2024-06-11,XLK.US,Technology,108.838,12864881,0.05105753505209587,0.05435601536228174
2024-06-12,XLK.US,Technology,111.246,18025368,0.016746669543174608,0.04074753249555041
2024-06-13,XLK.US,Technology,112.126,12838978,0.007009970925565989,0.03444339403884911
2024-06-14,XLK.US,Technology,112.545,7954629,-0.021333688746723478,0.027153583011239935
2024-06-17,XLK.US,Technology,114.251,11735587,-0.018266798540056528,-0.02754461667731578
2024-06-18,XLK.US,Technology,114.395,8777110,-0.02062153066130512,-0.028681323484417987
2024-06-20,XLK.US,Technology,113.109,13394601,-0.009009009009008917,-0.03300356293486806
2024-06-21,XLK.US,Technology,112.912,13716102,-0.007811392943177009,-0.008378206036559588
2024-06-24,XLK.US,Technology,110.144,13881674,0.024812972109238718,0.012501815804764727
2024-06-25,XLK.US,Technology,112.164,9217470,0.011394030170107872,-0.04688670161549158
2024-06-26,XLK.US,Technology,112.036,9551184,0.026205862401371016,-0.05599985718876077
2024-06-27,XLK.US,Technology,112.09,8000250,0.02884289410295282,-0.04449103399054344
2024-06-28,XLK.US,Technology,112.03,12609115,0.03642774256895476,-0.04822815317325724
2024-07-01,XLK.US,Technology,112.877,9371533,0.02780903106921695,-0.07910380325487032
2024-07-02,XLK.US,Technology,113.442,7145035,0.037534599178434824,-0.04487755857618869
2024-07-03,XLK.US,Technology,114.972,6309632,-0.0018961138364123054,-0.0927356225863688
2024-07-05,XLK.US,Technology,115.323,6736435,0.0039541114955385925,-0.12092123860808335
2024-07-08,XLK.US,Technology,116.111,7745309,-0.0010593311572547615,-0.15596713489677994
2024-07-09,XLK.US,Technology,116.016,8768749,-0.003577092814784244,-0.1437999931043995
2024-07-10,XLK.US,Technology,117.7,8834095,-0.05604078164825832,-0.16971622769753614
2024-07-11,XLK.US,Technology,114.754,14247003,-0.03172002718859479,-0.11660595709082033
2024-07-12,XLK.US,Technology,115.779,9862121,-0.05530363882914857,-0.12047953428514668
2024-07-15,XLK.US,Technology,115.988,8711526,-0.03467600096561718,-0.11489981722247122
2024-07-16,XLK.US,Technology,115.601,7726303,-0.035293812337263475,-0.0846445965000302
2024-07-17,XLK.US,Technology,111.104,12560931,-0.037793418778801824,-0.04238371255760376
2024-07-18,XLK.US,Technology,111.114,10942100,-0.04816674766456075,-0.014930611804093163
2024-07-19,XLK.US,Technology,109.376,8554860,-0.020781524283206676,0.002404549444119386
2024-07-22,XLK.US,Technology,111.966,10704144,-0.04768411839308362,-0.004644267009627834
2024-07-23,XLK.US,Technology,111.521,5584294,-0.06790649294751672,-0.004187552120228477
2024-07-24,XLK.US,Technology,106.905,14439180,0.013526027781675332,0.04493709368130583
2024-07-25,XLK.US,Technology,105.762,21362778,-0.013728938560163328,0.031930182863410206
2024-07-26,XLK.US,Technology,107.103,11811121,-0.05345321793040336,0.03550787559638868
2024-07-29,XLK.US,Technology,106.627,7414917,-0.08089414501017567,0.027075693773622067
2024-07-30,XLK.US,Technology,103.948,10798062,-0.04439816061877089,0.05993381306037637
2024-07-31,XLK.US,Technology,108.351,14755580,-0.09807569842456454,0.002824154830135317
2024-08-01,XLK.US,Technology,104.31,17155941,-0.02815645671555933,0.03228837120122696
2024-08-02,XLK.US,Technology,101.378,18801994,0.004458561029019981,0.0762591489277753
2024-08-05,XLK.US,Technology,98.0015,31734211,0.04754519063483742,0.0621980275812104
2024-08-06,XLK.US,Technology,99.3329,24813653,0.06526639210171048,0.045283083449692896
2024-08-07,XLK.US,Technology,97.7244,17824421,0.08872502670776172,0.06085071896066907
2024-08-08,XLK.US,Technology,101.373,14582575,0.07972537066082674,-0.0038471782427274004
2024-08-09,XLK.US,Technology,101.83,9627829,0.07668663458705693,0.007915152705489481
2024-08-12,XLK.US,Technology,102.661,8663273,0.08557290499800319,0.01471834484370893
2024-08-13,XLK.US,Technology,105.816,10096353,0.04950102063960071,0.018059650714447706
2024-08-14,XLK.US,Technology,106.395,9008851,0.049945956106959954,0.02089383899619346
2024-08-15,XLK.US,Technology,109.455,9571957,-0.0028870312000365272,-0.0026677630076287207
2024-08-16,XLK.US,Technology,109.639,6771232,0.011556106859785364,-0.008135791096233969
2024-08-19,XLK.US,Technology,111.446,13130119,-0.017335750049351284,-0.026129246451196075
2024-08-20,XLK.US,Technology,111.054,7291497,-0.007888054459992522,-0.03161525023862266
2024-08-21,XLK.US,Technology,111.709,7611718,-0.027320985775541873,-0.00869222712583595
2024-08-22,XLK.US,Technology,109.139,9171586,-0.013386598741054967,0.00969405986860794
2024-08-23,XLK.US,Technology,110.906,10784377,-0.016202910572917673,-0.0065731340053739595
2024-08-26,XLK.US,Technology,109.514,6329567,-0.04946399547089875,0.012948116222583517
2024-08-27,XLK.US,Technology,110.178,7730127,-0.05760678175316303,0.009720633883352425
2024-08-28,XLK.US,Technology,108.657,9089420,-0.045887517601258865,0.03742050673219399
2024-08-29,XLK.US,Technology,107.678,13412266,-0.0621761176842065,0.0370827838555694
2024-08-30,XLK.US,Technology,109.109,10145735,-0.0593259951058116,0.026478109046916387
2024-09-03,XLK.US,Technology,104.097,14908720,0.000720481858266897,0.04969403537085615
2024-09-04,XLK.US,Technology,103.831,12449379,0.03752251254442318,0.06017470697575855
2024-09-05,XLK.US,Technology,103.671,8961162,0.047718262580663806,0.06619980515283919
2024-09-06,XLK.US,Technology,100.983,12561535,0.08100373330164468,0.10677044651079881
2024-09-09,XLK.US,Technology,102.636,11027723,0.059540512101017296,0.08145290151603723
2024-09-10,XLK.US,Technology,104.172,10220916,0.04187305609952774,0.0854164266789541
2024-09-11,XLK.US,Technology,107.727,12892359,-0.0017080212017414054,0.06134023967993163
2024-09-12,XLK.US,Technology,108.618,10708798,0.01951794361892145,0.05235780441547444
2024-09-13,XLK.US,Technology,109.163,8125238,0.00947207387118354,0.04890851295768717
2024-09-16,XLK.US,Technology,108.747,6964566,0.013149788040129895,0.0666685057978611
2024-09-17,XLK.US,Technology,108.534,7057596,0.022094458879245105,0.04525770726224043
2024-09-18,XLK.US,Technology,107.543,12865051,0.034460634350910624,0.05818137861134609
2024-09-19,XLK.US,Technology,110.738,14068988,0.01792519279741378,0.030775343603821614
2024-09-20,XLK.US,Technology,110.197,14633027,0.013376044719910718,0.03952013212700889
2024-09-23,XLK.US,Technology,110.177,7549505,0.016527950479682696,0.044591883968523316
2024-09-24,XLK.US,Technology,110.932,7081126,-0.014982151227779239,0.03640067789276302
2024-09-25,XLK.US,Technology,111.249,6159657,-0.010516948466952503,0.0186338753606774
2024-09-26,XLK.US,Technology,112.723,9317537,-0.01941928444061991,0.00827692662544477
2024-09-27,XLK.US,Technology,111.671,6141741,0.0008417583795254924,0.02304985179679586
2024-09-30,XLK.US,Technology,111.998,5545209,-0.008946588331934624,0.01975928141573946
2024-10-01,XLK.US,Technology,109.27,11384241,0.03477624233549914,0.05929349318202615
2024-10-02,XLK.US,Technology,110.079,4567990,0.03866314192534448,0.03477502520916809
2024-10-03,XLK.US,Technology,110.534,5830429,0.034116199540412895,-0.0025602981887925536
2024-10-04,XLK.US,Technology,111.765,5054834,0.024488882923992206,-0.006128931239654634
2024-10-07,XLK.US,Technology,110.996,4465296,0.04505567768207874,0.0
2024-10-08,XLK.US,Technology,113.07,7926716,0.0033253736623330976,-0.004528168391261911
2024-10-09,XLK.US,Technology,114.335,7639464,-0.004679232081164941,0.01249836008221461
2024-10-10,XLK.US,Technology,114.305,5737055,-0.0013910152661739117,0.030427365382091676
2024-10-11,XLK.US,Technology,114.502,8918588,0.00043667359522103766,0.027527903442734702
2024-10-14,XLK.US,Technology,115.997,9887367,-0.007819167737096566,0.00868125899807759
2024-10-15,XLK.US,Technology,113.446,14290953,0.013433704141177394,0.032667524637272294
2024-10-16,XLK.US,Technology,113.8,5804188,-0.004200351493848786,0.025878734622144073
2024-10-17,XLK.US,Technology,114.146,6098828,-0.0042927478842884614,0.019308604769330495
2024-10-18,XLK.US,Technology,114.552,4572780,-0.002680005586982337,-0.009515329282771212
2024-10-21,XLK.US,Technology,115.09,6372165,-0.007637501086106613,-0.01095664262750895
2024-10-22,XLK.US,Technology,114.97,6217745,0.006775680612333579,-0.0018091676089414532
2024-10-23,XLK.US,Technology,113.322,6131541,0.005162280933975749,0.011824711882953087
2024-10-24,XLK.US,Technology,113.656,4870774,-0.029958823115365685,0.019110297740550397
2024-10-25,XLK.US,Technology,114.245,8380251,-0.027703619414416458,0.014372620245962642
2024-10-28,XLK.US,Technology,114.211,5945588,-0.028149652835541272,0.014630814895237876
2024-10-29,XLK.US,Technology,115.749,7510337,-0.027568272728058063,0.006159880430932629
2024-10-30,XLK.US,Technology,113.907,8406810,0.016302773315072905,0.008594730789152516
2024-10-31,XLK.US,Technology,110.251,12205559,0.0683168406635768,0.051709281548466546
2024-11-01,XLK.US,Technology,111.08,11656857,0.05918257111991365,0.05377205617572911
2024-11-04,XLK.US,Technology,110.996,6361669,0.054128076687448345,0.05838048217953795
2024-11-05,XLK.US,Technology,112.558,7330232,0.040814513406421504,0.06276763979459465
2024-11-06,XLK.US,Technology,115.764,11054178,0.008474137037421059,0.028108911233198697
2024-11-07,XLK.US,Technology,117.783,10545305,-0.012166441676642714,0.014399361537743127
2024-11-08,XLK.US,Technology,117.654,7293354,-0.03562989783602766,0.008890475461947878
2024-11-11,XLK.US,Technology,117.004,7324430,-0.02713582441625939,0.0004187891012272793
2024-11-12,XLK.US,Technology,117.152,7590080,-0.020400846763179437,0.013640398798142606
2024-11-13,XLK.US,Technology,116.745,6379678,-0.017842305880337528,0.011478007623452635
2024-11-14,XLK.US,Technology,116.35,6653967,-0.004486463257412865,0.019260850880962632
2024-11-15,XLK.US,Technology,113.462,11318253,0.021372794415751573,0.05564858719218768
2024-11-18,XLK.US,Technology,113.829,6220718,0.018035825668327066,0.045893401505767484
2024-11-19,XLK.US,Technology,114.762,6961183,0.014813265715132307,0.003929872257367295
2024-11-20,XLK.US,Technology,114.662,8944676,0.001953567877762463,0.005886867488793079
2024-11-21,XLK.US,Technology,115.828,10675133,0.0010705528887660076,0.010627827468315143
2024-11-22,XLK.US,Technology,115.887,7146670,0.010061525451517506,0.020813378549794148
2024-11-25,XLK.US,Technology,115.882,11224981,0.013755371843771957,0.03140263371360508
2024-11-26,XLK.US,Technology,116.462,6278969,0.02714190036234987,0.02695299754426328
2024-11-27,XLK.US,Technology,114.886,6419475,0.03596608812213842,0.02719217311073585
2024-11-29,XLK.US,Technology,115.952,4201162,0.030417759072719708,0.004803711880778216
2024-12-02,XLK.US,Technology,117.053,9472226,0.014070549238379249,-0.01291722553031538
2024-12-03,XLK.US,Technology,117.476,5619811,-0.0036007354693724514,-0.018803840784500703
2024-12-04,XLK.US,Technology,119.623,10925935,-0.0072979276560527495,-0.0207067202795449
2024-12-05,XLK.US,Technology,119.018,5682328,-0.007839150380614779,-0.003209598548118864
2024-12-06,XLK.US,Technology,119.479,6707233,-0.0074322684321094235,-0.026975451753027735
2024-12-09,XLK.US,Technology,118.7,8095732,0.009064869418702548,-0.020926705981465954
2024-12-10,XLK.US,Technology,117.053,11323456,0.017086277156501684,-0.02879892014728369
2024-12-11,XLK.US,Technology,118.75,8757960,-0.02978526315789476,-0.04945684210526324
2024-12-12,XLK.US,Technology,118.085,7275226,-0.02327137231655152,-0.04158021763983566
2024-12-13,XLK.US,Technology,118.591,8745230,-0.012918349621809377,-0.02667993355313636
2024-12-16,XLK.US,Technology,119.776,9517624,-0.012331351856799233,-0.0437483302164039
2024-12-17,XLK.US,Technology,119.053,8209035,0.0039310223177912995,-0.022855366937414412
2024-12-18,XLK.US,Technology,115.213,17060437,0.03808597988074269,0.01811427529879439
2024-12-19,XLK.US,Technology,115.337,13491191,0.023175563782654285,0.039978497793422774
2024-12-20,XLK.US,Technology,117.059,15042408,-0.004698485379167727,0.02650800023919575
2024-12-23,XLK.US,Technology,118.299,8022956,-0.02331380654105286,0.0051648788239966326
2024-12-24,XLK.US,Technology,119.521,4682282,-0.0355920716861472,-0.05388174463065065
